NAME,REVIEW,TIME STAMP,USER ID,GENRE
INTERSTELLAR,'Interstellar' revealed in Oculus Rift experience. Now at AMC Lincoln Square 13. #InterstellarIMAX,2014-10-06T17:12:30+0000,599055856788775_913749818652709,SCI-FI
INTERSTELLAR,It's not too late!,2015-04-04T23:24:03+0000,599055856788775_1021956141165409,SCI-FI
INTERSTELLAR,"Join Christopher Nolan, Hoyte van Hoytema and the IMAX team as they document the process involved for the IMAX 70mm film release of Interstellar. Experience the film now in 70MM IMAX, 70MM film & 35MM film.",2014-11-06T02:29:48+0000,599055856788775_932594630101561,SCI-FI
INTERSTELLAR,Last chance to rent Interstellar for just 99 cents on Google Play! http://j.mp/1L7weO8,2015-09-03T16:05:25+0000,599055856788775_1107952835899072,SCI-FI
INTERSTELLAR,LIVE NOW: Hangout with the cast of Interstellar. Tune in to the Google+ #InterstellarHangout happening now: http://bit.ly/InterstellarHangout,2014-11-05T21:41:50+0000,599055856788775_932453540115670,SCI-FI
INTERSTELLAR,Live the Interstellar Movie adventure with PLEX in this text base adventure game. http://j.mp/InterstellarAdventure,2015-03-18T19:00:00+0000,599055856788775_1011371865557170,SCI-FI
INTERSTELLAR,"Love and Gravity, how science and emotion mingle to create a powerful atmosphere in #Interstellar. http://nyti.ms/1BUX3Gx",2014-11-21T18:40:31+0000,599055856788775_941439655883725,SCI-FI
INTERSTELLAR,"Mankind was born on Earth, but was it meant to die here? Experience this must see masterpiece on Blu-ray™ today. http://bit.ly/amzn_Interstellar",2015-10-19T16:48:01+0000,599055856788775_1130407883653567,SCI-FI
INTERSTELLAR,Mankind was born on earth. It was never meant to die here. #Interstellar,2014-11-12T20:00:00+0000,599055856788775_937342446293446,SCI-FI
INTERSTELLAR,Mankind was born on earth. It was never meant to die here. Watch the new Interstellar movie trailer: http://yhoo.it/1oxwfEr ,2014-05-16T17:17:21+0000,599055856788775_832779610083064,SCI-FI
INTERSTELLAR,Matthew McConaughey & Anne Hathaway star in #INTERSTELLAR. Experience it first Nov. 5th.,2014-10-24T03:25:13+0000,599055856788775_925172354177122,SCI-FI
INTERSTELLAR,Matthew McConaughey and Christopher Nolan surprise fans at Comic-Con. http://yhoo.it/1nHaRgo,2014-07-25T20:08:56+0000,599055856788775_873216726039352,SCI-FI
INTERSTELLAR,"Matthew McConaughey pioneers the impossible in #Interstellar. In select formats 11/5, everywhere 11/7.",2014-10-26T16:17:01+0000,599055856788775_925184164175941,SCI-FI
INTERSTELLAR,Matthew McConaughey talks about his upcoming role in Christopher Nolan's Interstellar: http://usat.ly/1uIlpOg  ,2014-10-10T01:52:47+0000,599055856788775_915979385096419,SCI-FI
INTERSTELLAR,"Murphy's Law means whatever can happen, will happen. #Interstellar",2015-10-15T18:27:29+0000,599055856788775_1130401823654173,SCI-FI
INTERSTELLAR,New Interstellar Movie poster. Prepare to experience it in theaters November 7th.,2014-09-19T20:45:40+0000,599055856788775_903192239708467,SCI-FI
INTERSTELLAR,New sci-fi film 'Interstellar' is a hit with Huntsville's real rocket scientists,2014-11-05T02:13:03+0000,599055856788775_932046686823022,SCI-FI
INTERSTELLAR,"On Nov. 5th, see Interstellar in 70MM IMAX, 70MM Film or 35MM Film. Tickets now available: http://www.InterstellarMovie.com/Tickets",2014-10-08T01:59:05+0000,599055856788775_914630468564644,SCI-FI
INTERSTELLAR,One team risks it all to save humanity. Get the film on Blu-ray™ for the Interstellar fan in your life for the holidays. http://bit.ly/amzn_Interstellar,2015-11-02T19:05:01+0000,599055856788775_1130414216986267,SCI-FI
INTERSTELLAR,"Our destiny lies above us. Experience INTERSTELLAR in theaters everywhere now, get tix: http://interstellar.withgoogle.com/tickets",2014-11-07T20:33:40+0000,599055856788775_933709336656757,SCI-FI
INTERSTELLAR,"Our destiny lies above us. See #Interstellar NOW in 70MM IMAX, 70MM Film or 35MM Film, everywhere tomorrow. http://interstellar.withgoogle.com/tickets",2014-11-06T19:05:10+0000,599055856788775_932926516735039,SCI-FI
INTERSTELLAR,Our greatest accomplishments lie ahead of us. Watch this video to prepare for Christopher Nolan's #Interstellar.,2014-10-25T18:05:01+0000,599055856788775_925183537509337,SCI-FI
INTERSTELLAR,Paramount Pictures and IMAX invite you to a first look at INTERSTELLAR through an immersive Oculus Rift experience at select AMC Theatres. #InterstellarIMAX Learn more: http://www.interstellarmovie.com/vrexperience/,2014-10-03T00:52:13+0000,599055856788775_911310492229975,SCI-FI
INTERSTELLAR,Perhaps we’ve just forgotten that we are still pioneers and we’ve barely begun. -Cooper,2014-11-09T00:00:01+0000,599055856788775_934332619927762,SCI-FI
INTERSTELLAR,Popcorn Talk presents Profiles with Malone and Mantz! This week's profile focuses on Interstellar Movie's director Christopher Nolan. Enjoy!,2015-04-13T19:40:10+0000,599055856788775_1027275593966797,SCI-FI
INTERSTELLAR,"Pre-order Interstellar Movie on Amazon.com today to ensure delivery on its release date, March 31! http://j.mp/InterstellarBlu-ray",2015-03-26T15:00:09+0000,599055856788775_1016097681751255,SCI-FI
INTERSTELLAR,Pre-order Interstellar Movie today on Amazon Instant Video US: j.mp/OwnInterstellar,2015-03-04T03:11:31+0000,599055856788775_1003110899716600,SCI-FI
INTERSTELLAR,Pre-Order the Interstellar Movie  NEO-PACK Gift Set with Art Book and IMAX Film Cell. Only at Walmart  http://j.mp/InterstellarWMNeoPack,2015-01-28T14:00:03+0000,599055856788775_984224904938533,SCI-FI
INTERSTELLAR,Prepare for #Interstellar with this fully immersive online tour of the Endurance: http://usat.ly/10POBI4,2014-11-04T01:25:50+0000,599055856788775_931465393547818,SCI-FI
INTERSTELLAR,Prop Master R. Kremer reveals his thoughts about his work on Interstellar & the important role of #HamiltonWatch http://youtu.be/5VGJ1I0uegU,2014-11-20T01:31:32+0000,599055856788775_940449875982703,SCI-FI
INTERSTELLAR,Purchase Interstellar Movie or any title listed in this promotion (between 7/28/2015 and 8/10/2015) on VUDU and receive a Movie Ticket good towards one admission (up to $8.00 total value) to see Mission: Impossible - Rogue Nation at participating theaters in the U.S. http://watch.vudu.com/summersale2/,2015-07-31T18:28:22+0000,599055856788775_1087637777930578,SCI-FI
INTERSTELLAR,See Christopher Nolan's Interstellar NOW in select formats & everywhere 11/7. Get tickets: http://interstellar.withgoogle.com/tickets,2014-11-05T14:00:00+0000,599055856788775_931991773495180,SCI-FI
INTERSTELLAR,"See Interstellar in 70MM IMAX, 70MM film & 35MM film now, everywhere Friday. interstellar.withgoogle.com/tickets",2014-11-06T01:24:24+0000,599055856788775_932571410103883,SCI-FI
INTERSTELLAR,"See Interstellar Movie  in IMAX one last time, with over 12 Minutes of never-before-seen behind-the-scenes content. The first 300 ticketholders at the showings will also receive a series of limited edition collector’s prints! Bring a friend! Tickets are Buy 1, Get 1 at the Box Office: http://j.mp/InterstellarIMAXEncore",2015-02-20T23:00:02+0000,599055856788775_996463923714631,SCI-FI
INTERSTELLAR,See INTERSTELLAR this Thanksgiving Day in IMAX and pick up this collectors print poster from Gallery 1988: LA! While supplies last. http://interstellar.withgoogle.com/tickets,2014-11-24T19:01:13+0000,599055856788775_943250359035988,SCI-FI
INTERSTELLAR,"See Matthew McConaughey in Interstellar. NOW in select formats & everywhere 11/7, get tix http://interstellar.withgoogle.com/tickets",2014-11-05T08:00:01+0000,599055856788775_931989693495388,SCI-FI
INTERSTELLAR,Space.Time. Dimension. Christopher Nolan guest edits a new series on WIRED. http://wrd.cm/1uyZiKH,2014-11-17T17:26:05+0000,599055856788775_939213706106320,SCI-FI
INTERSTELLAR,Stay.,2015-11-05T17:00:01+0000,599055856788775_1130413383653017,SCI-FI
INTERSTELLAR,Step inside the Endurance with the Interstellar Oculus Experience from Paramount Pictures & IMAX! Only at select AMC Theatres. http://www.interstellarmovie.com/vrexperience/,2014-10-03T23:25:14+0000,599055856788775_911902995504058,SCI-FI
INTERSTELLAR,Take a behind the scenes look at the Ranger landing craft on the set of Interstellar Movie.,2015-04-01T15:00:01+0000,599055856788775_1019600251400998,SCI-FI
INTERSTELLAR,Thank you to the fans for supporting Interstellar & enjoying it so much in IMAX!,2014-12-16T18:05:01+0000,599055856788775_956242607736763,SCI-FI
INTERSTELLAR,"The #Interstellar soundtrack is here! Get it now:
iTunes Music: http://smarturl.it/interstellar_i 
Amazon: http://smarturl.it/interstellar_a",2014-11-19T03:09:37+0000,599055856788775_939924289368595,SCI-FI
INTERSTELLAR,The #InterstellarHangout with the stars of the film takes off at 2:30 PT / 5:30 ET! Submit your questions & tune-in live at  http://bit.ly/InterstellarHangout,2014-11-05T17:20:19+0000,599055856788775_932342650126759,SCI-FI
INTERSTELLAR,The cast of INTERSTELLAR is taking your questions in a live Google+ Hangout. Submit your questions with #InterstellarHangout and tune in tomorrow at 2:30 PT / 5:30 ET. http://bit.ly/InterstellarHangout,2014-11-04T21:21:45+0000,599055856788775_931948880166136,SCI-FI
INTERSTELLAR,The circular shape of the Endurance generates Earth-like artificial gravity for the crew when it spins 5.6 rotations per minute in Interstellar Movie. Learn more here: http://j.mp/InterstellarBiteSizeScience,2015-04-06T15:00:01+0000,599055856788775_1020726771288346,SCI-FI
INTERSTELLAR,The end of earth will not be the end of us. Experience #Interstellar in theaters everywhere now.,2014-11-11T20:38:34+0000,599055856788775_936144169746607,SCI-FI
INTERSTELLAR,The end of earth will not be the end of us. New posters from Christopher Nolan's #Interstellar.,2014-09-19T00:52:35+0000,599055856788775_902804139747277,SCI-FI
INTERSTELLAR,The end of our world is just the beginning. Christopher Nolan’s INTERSTELLAR is now playing in theaters everywhere.,2014-11-07T17:24:35+0000,599055856788775_933613819999642,SCI-FI
INTERSTELLAR,The end of our world is just the beginning. Watch a new spot to prepare for #Interstellar.,2014-10-30T03:00:00+0000,599055856788775_928735990487425,SCI-FI
INTERSTELLAR,"The Horsehead Nebula, recorded in 1888, is a dark nebula in the constellation Orion. It is 1500 light years from Earth! Interstellar Movie now on Digital HD: http://j.mp/InterstellarGooglePlay

Image Credit: ESO Astronomy",2015-03-27T15:00:01+0000,599055856788775_1016802605014096,SCI-FI
INTERSTELLAR,The Interstellar Movie is NOW available on Digital HD! http://j.mp/BuyInterstellarMovie,2015-03-17T19:00:02+0000,599055856788775_1011383788889311,SCI-FI
INTERSTELLAR,The Interstellar Oculus Experience from IMAX is now open at the AMC CityWalk Stadium 19 in LA. See what everyone is talking about. #InterstellarIMAX,2014-10-24T17:00:01+0000,599055856788775_925173167510374,SCI-FI
INTERSTELLAR,"The Orion Nebula in our Milky Way Galaxy, is so bright that you can see it in the night sky! Interstellar Movie now on Blu-ray & DIGITAL HD: http://j.mp/InterstellarRetail

Image Credit: ESO Astronomy",2015-04-08T15:00:01+0000,599055856788775_1020727977954892,SCI-FI
INTERSTELLAR,The space suits in Interstellar Movie are a combination of suits worn for NASA - National Aeronautics and Space Administration's Mercury and Apollo space programs. Learn more about the space suits here: http://j.mp/InterstellarBiteSizeScience,2015-03-20T21:00:02+0000,599055856788775_1013354568692233,SCI-FI
INTERSTELLAR,The stars of #Interstellar talk about working with Christopher Nolan and the making of the upcoming film.,2014-10-22T19:11:59+0000,599055856788775_924446454249712,SCI-FI
INTERSTELLAR,The stars of Interstellar walked the black carpet at the Los Angeles premiere of Christopher Nolan’s latest film.,2014-10-27T17:33:35+0000,599055856788775_927169677310723,SCI-FI
INTERSTELLAR,The wait is over. Watch this video from #INTERSTELLAR & see it in theaters everywhere now!,2014-11-08T19:54:09+0000,599055856788775_933724519988572,SCI-FI
INTERSTELLAR,"This is a wide-field view of the Orion Nebula, lying 1,350 light-years from Earth. Interstellar Movie now available: http://j.mp/InterstellarBlu-ray 

Image Credit: ESO Astronomy/J. Emerson/VISTA.",2015-04-03T19:00:01+0000,599055856788775_1016289495065407,SCI-FI
INTERSTELLAR,"This year at SXSW, enter the awe-inspiring world of Interstellar Movie like never before in this Virtual Reality Experience! March 13-17 from 11am-7pm at 604 Driskill Street in Austin.",2015-03-13T15:00:20+0000,599055856788775_1008483832512640,SCI-FI
INTERSTELLAR,Tix to experience Christopher Nolan's Interstellar are now available. See it first Nov 5th http://www.InterstellarMovie.com/Tickets,2014-10-16T23:35:00+0000,599055856788775_921069874587370,SCI-FI
INTERSTELLAR,T-minus 2 weeks until Interstellar Movie is on Digital HD! Experience the intergalactic exploration at home! On Digital HD March 17: http://j.mp/BuyInterstellarMovie.,2015-03-03T16:00:00+0000,599055856788775_1002560289771661,SCI-FI
INTERSTELLAR,T-Minus 7 Days until Interstellar Movie is available on Blu-ray! http://j.mp/InterstellarTGSteelBK,2015-03-24T17:18:02+0000,599055856788775_1015570468470643,SCI-FI
INTERSTELLAR,TODAY ONLY! Own Interstellar on iTunes for $4.99!,2016-07-16T15:35:00+0000,599055856788775_1308733979154289,SCI-FI
INTERSTELLAR,"TOMORROW, Interstellar Movie will be on Blu-ray! Own the galactic space exploration today: http://j.mp/InterstellarGooglePlay",2015-03-30T15:00:07+0000,599055856788775_1015757685118588,SCI-FI
INTERSTELLAR,Tune in now for the #Interstellar European premiere streaming LIVE: http://bit.ly/PremiereLivestream,2014-10-29T16:55:03+0000,599055856788775_928557167171974,SCI-FI
INTERSTELLAR,Visit the INTERSTELLAR Oculus Experience from IMAX at AMC Lincoln Square 13 10/6-10/8. http://bit.ly/InterstellarVRExperience #InterstellarIMAX,2014-10-06T21:05:35+0000,599055856788775_913889118638779,SCI-FI
INTERSTELLAR,Visit the Interstellar Oculus Experience from IMAX in its FINAL day at the AMC Lincoln Square 13 in NY & get tickets to see the film first on November 5th. http://bit.ly/InterstellarVRExperience #InterstellarIMAX,2014-10-08T17:06:04+0000,599055856788775_915037385190619,SCI-FI
INTERSTELLAR,Watch a new spot from Christopher Nolan’s #INTERSTELLAR and get ready to experience it first on November 5th.,2014-10-22T22:59:18+0000,599055856788775_924520507575640,SCI-FI
INTERSTELLAR,"Watch new video from INTERSTELLAR & get tix to see it now in select formats, everywhere 11/7: http://interstellar.withgoogle.com/tickets",2014-11-05T17:00:00+0000,599055856788775_931993066828384,SCI-FI
INTERSTELLAR,"Watch the new INTERSTELLAR trailer from Christopher Nolan, starring Matthew McConaughey:  http://youtu.be/2LqzF5WauAw",2014-05-16T17:59:51+0000,599055856788775_832795553414803,SCI-FI
INTERSTELLAR,Watch the new trailer from Christopher Nolan's #Interstellar starring Matthew McConaughey. http://youtu.be/Rt2LHkSwdPQ,2014-07-31T23:05:43+0000,599055856788775_876511119043246,SCI-FI
INTERSTELLAR,Watch them risk it all with this AMAZING deal at Walmart this Black Friday!,2016-11-25T01:35:01+0000,599055856788775_1441089889252030,SCI-FI
INTERSTELLAR,"Watch video from INTERSTELLAR & get tix to see it in select formats 11/5, everywhere 11/7. http://interstellar.withgoogle.com/tickets",2014-11-02T03:25:00+0000,599055856788775_929783900382634,SCI-FI
INTERSTELLAR,WATCH: Christopher Nolan chats #Interstellar on The Colbert Report http://on.cc.com/1w4iB0E,2014-12-04T23:28:34+0000,599055856788775_949505571743800,SCI-FI
INTERSTELLAR,"We count these moments when we dare to break barriers, to reach for the stars. - Cooper",2014-11-06T04:00:00+0000,599055856788775_932586023435755,SCI-FI
INTERSTELLAR,"We used to look up in the sky and wonder at our place in the stars, now we just look down and worry about our place in the dirt. -Cooper",2014-12-02T23:51:32+0000,599055856788775_948375605190130,SCI-FI
INTERSTELLAR,We’ll find a way. We always have. -Cooper #Interstellar,2014-11-14T04:30:52+0000,599055856788775_937347452959612,SCI-FI
INTERSTELLAR,"Wes Bentley, who plays Doyle, said of his character, ""Every decision the team made affected not only their lives, but the lives of everyone on Earth.”",2015-03-24T19:15:01+0000,599055856788775_1015602911800732,SCI-FI
INTERSTELLAR,"When you become a parent, one thing becomes really clear and that’s that you want to make sure your children feel safe. - Cooper",2014-10-28T17:28:12+0000,599055856788775_927862123908145,SCI-FI
INTERSTELLAR,"Written by executive producer Jordan Goldberg, the Interstellar Movie Text Adventure game sends you, as one of the Lazarus Mission astronauts, through the wormhole 10 years prior to the film. Explore your fate on your mission to find another habitable planet: http://j.mp/InterstellarAdventure",2015-03-25T19:00:03+0000,599055856788775_1015764615117895,SCI-FI
LUCY,"""Heart-pounding. 100% Entertaining."" - Jeffery M. Anderson, San Fransisco Examiner. 

#LucyMovie on Blu-ray & DVD in 4 days.",2015-01-16T19:00:06+0000,599251736794018_889436577775531,SCI-FI
LUCY,"""I can feel everything.""

See Lucy , starring Scarlett Johansson and Morgan Freeman, in theaters 7/25! #LucyMovie",2014-06-16T22:00:01+0000,599251736794018_768846389834551,SCI-FI
LUCY,"""It's up to us to push the rules and laws and go from evolution to revolution."" - Professor Norman (Morgan Freeman)

Own #LucyMovie tomorrow on Digital HD > http://uphe.biz/LucyiT",2015-01-05T22:10:01+0000,599251736794018_882373845148471,SCI-FI
LUCY,"""Lucy is the year's best, coolest, juiciest, smartest action movie."" – TIME Magazine.",2014-12-05T20:00:01+0000,599251736794018_862456120473577,SCI-FI
LUCY,"""We never really die...""

#LucyMovie, in theaters this Friday. Get your tickets now: http://unvrs.al/LCYMTix",2014-07-23T18:00:01+0000,599251736794018_789319317787258,SCI-FI
LUCY,"""You could unlock secrets that go beyond our universe."" 

See Morgan Freeman in #LucyMovie on 7/25",2014-06-23T21:00:01+0000,599251736794018_772689589450231,SCI-FI
LUCY,"#LucyMovie is an action-thriller about a woman accidentally caught in a dark deal who turns the tables on her captors.  
Own it on Blu-ray & DVD 1/20 > http://uphe.biz/Lucy",2014-11-17T19:00:00+0000,599251736794018_849257758460080,SCI-FI
LUCY,"“All this knowledge, we could unlock secrets that go beyond our universe.” LIKE if you’re ready for Lucy starring Scarlett Johansson  and Morgan Freeman. In theaters this Summer. #LucyMovie",2014-04-14T17:00:00+0000,599251736794018_731237143595476,SCI-FI
LUCY,“It’s like all things that make me human are fading away.” Lucy hits theaters this Summer. #LucyMovie,2014-04-21T17:00:00+0000,599251736794018_731238443595346,SCI-FI
LUCY,"1 million Lucy fans unlocked!

See #LucyMovie - NOW PLAYING! http://unvrs.al/LCYMTix",2014-07-26T22:10:48+0000,599251736794018_791621020890421,SCI-FI
LUCY,1 month until the brain's full capacity is unlocked in #LucyMovie. Are you prepared for the possibilities? Find out on 7/25,2014-06-25T20:00:00+0000,599251736794018_773820929337097,SCI-FI
LUCY,"100% of Lucy's cerebral capacity has been unlocked: #LucyMovie is now playing!

Get tickets & showtimes now! http://unvrs.al/LCYTix",2014-07-25T18:00:02+0000,599251736794018_789320567787133,SCI-FI
LUCY,6 Mind-Blowing Facts About the Making of #LucyMovie http://uphe.biz/iuKVXR,2015-01-13T01:00:00+0000,599251736794018_887965264589329,SCI-FI
LUCY,Are you prepared to learn what the human brain is truly capable of? #LucyMovie,2014-07-16T22:00:00+0000,599251736794018_785727901479733,SCI-FI
LUCY,"At 20% brain capacity, Lucy is able to read minds.

Caption Professor Norman's thoughts as he discovers Lucy's true powers.",2015-01-09T20:00:01+0000,599251736794018_884996611552861,SCI-FI
LUCY,"At 20% cerebal capacity, Lucy transforms into a warrior evolved beyond human logic. 
#LucyMovie",2014-12-11T19:00:00+0000,599251736794018_864123210306868,SCI-FI
LUCY,"At 50% brain capacity, Lucy's crash course in driving was mastered at an accelerated level. 
#LucyMovie",2014-12-02T22:00:00+0000,599251736794018_860588113993711,SCI-FI
LUCY,"Australian fans, get ready for Lucy landing on your shores from 4 December on Blu-ray, DVD & Digital with Ultraviolet. 
Pre-order here: https://theviewingloungestore.com.au/title/lucy/",2014-11-24T18:20:58+0000,599251736794018_856595937726262,SCI-FI
LUCY,"Be careful what you wish for. 
#LucyMovie",2014-12-29T19:00:01+0000,599251736794018_877126675673188,SCI-FI
LUCY,"Be prepared to experience the unthinkable. 
#LucyMovie",2015-01-07T23:42:42+0000,599251736794018_884973544888501,SCI-FI
LUCY,Coming soon… Own your favorite movies with new collectible Pop Art!,2016-06-18T16:00:00+0000,599251736794018_1189857414400111,SCI-FI
LUCY,Congratulations Scarlett Johansson for your MTV Award Nomination for “Best Female Performance” in Lucy! > http://uni.pictures/MTVAwards,2015-03-05T01:07:04+0000,599251736794018_915770001808855,SCI-FI
LUCY,Don't mess with Lucy. She’s on a mission and can’t be stopped. #LucyMovie,2014-07-11T18:00:01+0000,599251736794018_782772211775302,SCI-FI
LUCY,"Evolve with Lucy into the unthinkable as she increases her brain capacity in our graphic novel. 

Read here > http://uphe.biz/LucyGraphicNovel",2015-01-24T20:00:04+0000,599251736794018_894238983961957,SCI-FI
LUCY,"Find out how the car stunts were filmed in Lucy.

Own the Blu-ray & DVD in 2 days with bonus features not seen in theaters.
Order now > http://uphe.biz/Lucy",2015-01-18T20:00:01+0000,599251736794018_890759667643222,SCI-FI
LUCY,Find out what happens when Ryan Higa’s Regina reaches 100%. #LucyMovie,2014-07-13T20:47:49+0000,599251736794018_784049428314247,SCI-FI
LUCY,"Get ready for the Ultimate Movie Watching Experience with 4K Ultra HD! Featuring 4x sharper picture than HD, High Dynamic Range (HDR) and immersive audio, it’s time to experience the best way to watch your favorite films at  home. 

Look for Lucy on 4K Ultra HD on August 9th",2016-08-04T21:30:00+0000,599251736794018_1227704543948731,SCI-FI
LUCY,Has Lucy blown you away yet? See #LucyMovie in theaters now!,2014-08-04T20:00:01+0000,599251736794018_796362610416262,SCI-FI
LUCY,Have you had 100% of your cerebral capacity blown by Lucy yet? #LucyMovie - NOW PLAYING!,2014-07-31T20:00:01+0000,599251736794018_794383767280813,SCI-FI
LUCY,Help Lucy reach 100%. Vote for Scarlett Johansson for “Best Female Performance” on the MTV Movie Awards here > http://uphe.biz/LucyMTVAwards,2015-03-23T18:00:01+0000,599251736794018_916097368442785,SCI-FI
LUCY,Her powers are growing stronger and on 7/25 Lucy will reach 100%. Are you prepared? #LucyMovie,2014-07-11T22:41:46+0000,599251736794018_783009551751568,SCI-FI
LUCY,How will Lucy take control? Find out on 7/25. #LucyMovie,2014-06-11T21:00:00+0000,599251736794018_765781360141054,SCI-FI
LUCY,"If each one of the 86 billion densely packed neurons in a human brain fired at once, could that person become superhuman? #LucyMovie",2014-10-28T18:00:00+0000,599251736794018_841714292547760,SCI-FI
LUCY,"If the brain were so simple that we could understand it, we would be so simple that we couldn't.

Agree or disagree? #LucyMovie",2014-12-09T19:00:01+0000,599251736794018_864105966975259,SCI-FI
LUCY,"If you could move objects with your mind, would you give up your sense of sight? #LucyMovie",2014-07-01T22:05:22+0000,599251736794018_777363992316124,SCI-FI
LUCY,"Ignorance brings chaos, not knowledge.",2014-10-16T17:37:14+0000,599251736794018_835410043178185,SCI-FI
LUCY,Imagine if we could access 100% of the brain’s capacity. Interesting things begin to happen. #LucyMovie,2014-04-07T23:03:52+0000,599251736794018_730897936962730,SCI-FI
LUCY,Is mankind ready for her? WATCH and SHARE the Lucy trailer starring Scarlett Johansson & Morgan Freeman! #LucyMovie,2014-04-03T16:54:07+0000,599251736794018_728604163858774,SCI-FI
LUCY,Is mankind ready for her? Watch the LUCY trailer starring Scarlett Johansson & Morgan Freeman now! #LucyMovie,2014-05-23T00:13:18+0000,599251736794018_754576261261564,SCI-FI
LUCY,Is she seeking revenge or seeking answers? Find out on 7/25!  #LucyMovie,2014-06-18T22:00:00+0000,599251736794018_770016166384240,SCI-FI
LUCY,"It's a little rudimentary but you're on the right track. 
#LucyMovie",2014-12-16T20:00:01+0000,599251736794018_868454756540380,SCI-FI
LUCY,"Lucy breaks through the language barrier to get what she needs.
#LucyMovie",2014-12-22T22:27:31+0000,599251736794018_872453212807201,SCI-FI
LUCY,"Lucy chooses not to feel pain. 
With a power like that, how would you use it?",2015-01-08T19:00:00+0000,599251736794018_885000201552502,SCI-FI
LUCY,"Lucy is an unstoppable action-hero. Check out the timeline of women who kick-ass in cinema > http://uphe.biz/LucyKickAss 

#LucyMovie on Blu-ray & DVD in 3 days.",2015-01-17T19:00:01+0000,599251736794018_890662117652977,SCI-FI
LUCY,"Lucy is plotting her next move, but will she make it in time? #LucyMovie",2014-07-15T19:00:00+0000,599251736794018_785010061551517,SCI-FI
LUCY,"Lucy is the first human being to unlock more than 10% of her brain. When she reaches 100%, mankind will be changed forever. Find out on 7/25. #LucyMovie",2014-06-18T22:51:16+0000,599251736794018_770075173045006,SCI-FI
LUCY,"Lucy is unstoppable. 
Look for Lucy on Blu-ray & DVD 1/20 > http://uphe.biz/Lucy 
#LucyMovie",2015-01-12T21:15:00+0000,599251736794018_887858304600025,SCI-FI
LUCY,Lucy takes her place alongside some of the Greatest Mind-Altering Science Fiction Movies > http://uphe.biz/uwo2OF,2015-01-08T23:00:01+0000,599251736794018_885691741483348,SCI-FI
LUCY,Lucy’s hit 100% and she’s unstoppable. Get your tickets for #LucyMovie NOW! http://unvrs.al/LCYTix,2014-07-30T21:38:29+0000,599251736794018_793953487323841,SCI-FI
LUCY,Lucy’s secret will change everything. Get your tickets to #LucyMovie starring Scarlett Johansson & Morgan Freeman – NOW PLAYING! http://unvrs.al/LCYTix,2014-07-25T06:59:00+0000,599251736794018_790108511041672,SCI-FI
LUCY,"Lucy's captor has severely underestimated her. 
#LucyMovie",2014-11-25T23:57:15+0000,599251736794018_857345390984650,SCI-FI
LUCY,"Lucy's mind is now a ticking bomb, will she find answers before time runs out? #LucyMovie",2014-06-14T22:00:01+0000,599251736794018_766559596729897,SCI-FI
LUCY,"Lucy's never driven before, but that's not stopping her from finding answers. #LucyMovie",2014-07-15T23:00:01+0000,599251736794018_785055621546961,SCI-FI
LUCY,"Nobody can stop Lucy, she is now an army of one. #LucyMovie",2014-06-13T21:30:00+0000,599251736794018_766559186729938,SCI-FI
LUCY,"Nobody will stop Lucy from finding answers. 

#LucyMovie on Blu-ray & DVD in 5 days.",2015-01-15T20:31:32+0000,599251736794018_890123594373496,SCI-FI
LUCY,"Nothing will stand in her way from reaching 100%.
#LucyMovie",2014-11-20T22:00:00+0000,599251736794018_852675241451665,SCI-FI
LUCY,"Nothing will stop her from unlocking her full potential. Scarlett Johansson is Lucy, in theaters 7/25! #LucyMovie",2014-06-26T19:04:33+0000,599251736794018_774356885950168,SCI-FI
LUCY,"Now available on 4K Ultra HD: Lucy, Oblivion and Lone Survivor—featuring 4x sharper picture than HD, High Dynamic Range colors and immersive audio. Get the ultimate movie-watching experience!",2016-08-09T16:00:00+0000,599251736794018_1231692083549977,SCI-FI
LUCY,"On July 25th, Lucy will show us what is possible at 100%.",2014-05-23T22:24:18+0000,599251736794018_755305731188617,SCI-FI
LUCY,Only 1 week left until #LucyMovie hits theaters. Get tickets NOW: http://unvrs.al/LCYTix,2014-07-18T20:00:01+0000,599251736794018_786311274754729,SCI-FI
LUCY,"Only 259,200 seconds left until Lucy hits 100%. Get your tickets now for #LucyMovie http://unvrs.al/LCYTix",2014-07-22T20:00:01+0000,599251736794018_789315551120968,SCI-FI
LUCY,Only 3 weeks left until Lucy hits 100% on 7/25. Is mankind ready? #LucyMovie,2014-07-04T21:00:01+0000,599251736794018_778563265529530,SCI-FI
LUCY,Only 5 days left until Lucy hits theaters this Friday. Are you prepared to hit 100%? Get tickets for #LucyMovie now: http://unvrs.al/LCYMTix,2014-07-20T21:00:02+0000,599251736794018_787757817943408,SCI-FI
LUCY,"Scarlett Johansson & Morgan Freeman star in the mind-blowing #1 Action Blockbuster Lucy. 

Own #LucyMovie TODAY on Digital HD > http://uphe.biz/LucyiT",2015-01-06T17:00:00+0000,599251736794018_882419445143911,SCI-FI
LUCY,"Scarlett Johansson & Morgan Freeman star in the mind-blowing #1 Action Blockbuster.

Be the first to own #LucyMovie on Digital HD Jan 6. Blu-ray & DVD January 20, 2015. 

Bonus Features Include:
• The Evolution of Lucy (Only on Digital HD and Blu-ray)
• Cerebal Capacity - The True Science of Lucy",2014-11-11T17:00:01+0000,599251736794018_846513118734544,SCI-FI
